	geneID	repID	modelID	type	mcmcID	var	mean
681	BGLOBIN	A	CATC10GTR4GAA	post	1681	16.39230769230769	3.3666666666666667
682	BGLOBIN	A	CATC10GTR4GAA	post	1682	16.100116064491065	3.367361111111111
683	BGLOBIN	A	CATC10GTR4GAA	post	1683	16.112516996891998	3.3993055555555554
684	BGLOBIN	A	CATC10GTR4GAA	post	1684	18.32787101787102	3.4805555555555556
685	BGLOBIN	A	CATC10GTR4GAA	post	1685	13.624541083916087	3.1020833333333333
686	BGLOBIN	A	CATC10GTR4GAA	post	1686	16.98716734654235	3.4131944444444446
687	BGLOBIN	A	CATC10GTR4GAA	post	1687	18.22048951048951	3.558333333333333
688	BGLOBIN	A	CATC10GTR4GAA	post	1688	16.34080371017869	3.3631944444444444
689	BGLOBIN	A	CATC10GTR4GAA	post	1689	15.836359265734265	3.314583333333333
690	BGLOBIN	A	CATC10GTR4GAA	post	1690	15.602023601398605	3.33125
691	BGLOBIN	A	CATC10GTR4GAA	post	1691	17.94232323232323	3.486111111111111
